disease,county,year,count
Invasive Meningococcal Disease,Lassen,2012,0
Invasive Meningococcal Disease,Lassen,2013,0
Invasive Meningococcal Disease,Lassen,2014,0
Invasive Meningococcal Disease,Lassen,2015,0
Invasive Meningococcal Disease,Lassen,2016,0
Invasive Meningococcal Disease,Lassen,2017,0
Invasive Meningococcal Disease,Lassen,2018,0
Invasive Meningococcal Disease,Los Angeles,2001,72
Invasive Meningococcal Disease,Los Angeles,2002,53
Invasive Meningococcal Disease,Los Angeles,2003,36
Invasive Meningococcal Disease,Los Angeles,2004,30
Invasive Meningococcal Disease,Los Angeles,2005,40
Invasive Meningococcal Disease,Los Angeles,2006,46
Invasive Meningococcal Disease,Los Angeles,2007,29
Invasive Meningococcal Disease,Los Angeles,2008,36
Invasive Meningococcal Disease,Los Angeles,2009,24
Invasive Meningococcal Disease,Los Angeles,2010,27
Invasive Meningococcal Disease,Los Angeles,2011,37
Invasive Meningococcal Disease,Los Angeles,2012,12
Invasive Meningococcal Disease,Los Angeles,2013,19
Invasive Meningococcal Disease,Los Angeles,2014,12
Invasive Meningococcal Disease,Los Angeles,2015,11
Invasive Meningococcal Disease,Los Angeles,2016,28
Invasive Meningococcal Disease,Los Angeles,2017,13
Invasive Meningococcal Disease,Los Angeles,2018,11
Invasive Meningococcal Disease,Madera,2001,0
Invasive Meningococcal Disease,Madera,2002,1
Invasive Meningococcal Disease,Madera,2003,1
Invasive Meningococcal Disease,Madera,2004,2
Invasive Meningococcal Disease,Madera,2005,0
Invasive Meningococcal Disease,Madera,2006,0
Invasive Meningococcal Disease,Madera,2007,0
Invasive Meningococcal Disease,Madera,2008,0
Invasive Meningococcal Disease,Madera,2009,1
Invasive Meningococcal Disease,Madera,2010,1
Invasive Meningococcal Disease,Madera,2011,1
Invasive Meningococcal Disease,Madera,2012,1
Invasive Meningococcal Disease,Madera,2013,3
Invasive Meningococcal Disease,Madera,2014,0
Invasive Meningococcal Disease,Madera,2015,0
Invasive Meningococcal Disease,Madera,2016,1
Invasive Meningococcal Disease,Madera,2017,0
Invasive Meningococcal Disease,Madera,2018,0
Invasive Meningococcal Disease,Marin,2001,1
Invasive Meningococcal Disease,Marin,2002,0
Invasive Meningococcal Disease,Marin,2003,2
Invasive Meningococcal Disease,Marin,2004,1
Invasive Meningococcal Disease,Marin,2005,3
Invasive Meningococcal Disease,Marin,2006,1
Invasive Meningococcal Disease,Marin,2007,1
Invasive Meningococcal Disease,Marin,2008,0
Invasive Meningococcal Disease,Marin,2009,1
Invasive Meningococcal Disease,Marin,2010,1
Invasive Meningococcal Disease,Marin,2011,0
Invasive Meningococcal Disease,Marin,2012,0
Invasive Meningococcal Disease,Marin,2013,2
Invasive Meningococcal Disease,Marin,2014,0
Invasive Meningococcal Disease,Marin,2015,0
Invasive Meningococcal Disease,Marin,2016,0
Invasive Meningococcal Disease,Marin,2017,0
Invasive Meningococcal Disease,Marin,2018,0
Invasive Meningococcal Disease,Mariposa,2001,0
Invasive Meningococcal Disease,Mariposa,2002,0
Invasive Meningococcal Disease,Mariposa,2003,0
Invasive Meningococcal Disease,Mariposa,2004,0
Invasive Meningococcal Disease,Mariposa,2005,0
Invasive Meningococcal Disease,Mariposa,2006,0
Invasive Meningococcal Disease,Mariposa,2007,0
Invasive Meningococcal Disease,Mariposa,2008,0
Invasive Meningococcal Disease,Mariposa,2009,0
Invasive Meningococcal Disease,Mariposa,2010,0
Invasive Meningococcal Disease,Mariposa,2011,0
Invasive Meningococcal Disease,Mariposa,2012,0
Invasive Meningococcal Disease,Mariposa,2013,0
Invasive Meningococcal Disease,Mariposa,2014,0
Invasive Meningococcal Disease,Mariposa,2015,0
Invasive Meningococcal Disease,Mariposa,2016,0
Invasive Meningococcal Disease,Mariposa,2017,0
Invasive Meningococcal Disease,Mariposa,2018,0
Invasive Meningococcal Disease,Mendocino,2001,1
Invasive Meningococcal Disease,Mendocino,2002,1
Invasive Meningococcal Disease,Mendocino,2003,7
Invasive Meningococcal Disease,Mendocino,2004,3
Invasive Meningococcal Disease,Mendocino,2005,2
Invasive Meningococcal Disease,Mendocino,2006,5
Invasive Meningococcal Disease,Mendocino,2007,4
Invasive Meningococcal Disease,Mendocino,2008,9
Invasive Meningococcal Disease,Mendocino,2009,3
Invasive Meningococcal Disease,Mendocino,2010,0
Invasive Meningococcal Disease,Mendocino,2011,0
Invasive Meningococcal Disease,Mendocino,2012,2
Invasive Meningococcal Disease,Mendocino,2013,3
Invasive Meningococcal Disease,Mendocino,2014,1
Invasive Meningococcal Disease,Mendocino,2015,0
Invasive Meningococcal Disease,Mendocino,2016,1
Invasive Meningococcal Disease,Mendocino,2017,0
Invasive Meningococcal Disease,Mendocino,2018,0
Invasive Meningococcal Disease,Merced,2001,2
Invasive Meningococcal Disease,Merced,2002,2
Invasive Meningococcal Disease,Merced,2003,3
Invasive Meningococcal Disease,Merced,2004,1
Invasive Meningococcal Disease,Merced,2005,2
Invasive Meningococcal Disease,Merced,2006,0
Invasive Meningococcal Disease,Merced,2007,1
Invasive Meningococcal Disease,Merced,2008,4
Invasive Meningococcal Disease,Merced,2009,0
Invasive Meningococcal Disease,Merced,2010,0
Invasive Meningococcal Disease,Merced,2011,0
Invasive Meningococcal Disease,Merced,2012,0
Invasive Meningococcal Disease,Merced,2013,3
Invasive Meningococcal Disease,Merced,2014,0
Invasive Meningococcal Disease,Merced,2015,0
Invasive Meningococcal Disease,Merced,2016,0
Invasive Meningococcal Disease,Merced,2017,0
Invasive Meningococcal Disease,Merced,2018,0
Invasive Meningococcal Disease,Modoc,2001,0
Invasive Meningococcal Disease,Modoc,2002,0
Invasive Meningococcal Disease,Modoc,2003,0
Invasive Meningococcal Disease,Modoc,2004,0
Invasive Meningococcal Disease,Modoc,2005,1
Invasive Meningococcal Disease,Modoc,2006,1
Invasive Meningococcal Disease,Modoc,2007,0
Invasive Meningococcal Disease,Modoc,2008,0
Invasive Meningococcal Disease,Modoc,2009,0
Invasive Meningococcal Disease,Modoc,2010,0
Invasive Meningococcal Disease,Modoc,2011,0
Invasive Meningococcal Disease,Modoc,2012,0
Invasive Meningococcal Disease,Modoc,2013,0
Invasive Meningococcal Disease,Modoc,2014,0
Invasive Meningococcal Disease,Modoc,2015,0
Invasive Meningococcal Disease,Modoc,2016,0
Invasive Meningococcal Disease,Modoc,2017,0
Invasive Meningococcal Disease,Modoc,2018,0
Invasive Meningococcal Disease,Mono,2001,0
Invasive Meningococcal Disease,Mono,2002,0
Invasive Meningococcal Disease,Mono,2003,1
Invasive Meningococcal Disease,Mono,2004,0
Invasive Meningococcal Disease,Mono,2005,0
Invasive Meningococcal Disease,Mono,2006,0
Invasive Meningococcal Disease,Mono,2007,0
Invasive Meningococcal Disease,Mono,2008,1
Invasive Meningococcal Disease,Mono,2009,0
Invasive Meningococcal Disease,Mono,2010,0
Invasive Meningococcal Disease,Mono,2011,0
Invasive Meningococcal Disease,Mono,2012,0
Invasive Meningococcal Disease,Mono,2013,0
Invasive Meningococcal Disease,Mono,2014,0
Invasive Meningococcal Disease,Mono,2015,0
Invasive Meningococcal Disease,Mono,2016,0
Invasive Meningococcal Disease,Mono,2017,0
Invasive Meningococcal Disease,Mono,2018,0
Invasive Meningococcal Disease,Monterey,2001,2
Invasive Meningococcal Disease,Monterey,2002,5
Invasive Meningococcal Disease,Monterey,2003,8
Invasive Meningococcal Disease,Monterey,2004,3
Invasive Meningococcal Disease,Monterey,2005,1
Invasive Meningococcal Disease,Monterey,2006,1
Invasive Meningococcal Disease,Monterey,2007,1
Invasive Meningococcal Disease,Monterey,2008,3
Invasive Meningococcal Disease,Monterey,2009,0
Invasive Meningococcal Disease,Monterey,2010,1
Invasive Meningococcal Disease,Monterey,2011,0
Invasive Meningococcal Disease,Monterey,2012,0
Invasive Meningococcal Disease,Monterey,2013,1
Invasive Meningococcal Disease,Monterey,2014,1
Invasive Meningococcal Disease,Monterey,2015,2
Invasive Meningococcal Disease,Monterey,2016,1
Invasive Meningococcal Disease,Monterey,2017,0
Invasive Meningococcal Disease,Monterey,2018,0
Invasive Meningococcal Disease,Napa,2001,0
Invasive Meningococcal Disease,Napa,2002,0
Invasive Meningococcal Disease,Napa,2003,0
Invasive Meningococcal Disease,Napa,2004,0
Invasive Meningococcal Disease,Napa,2005,2
Invasive Meningococcal Disease,Napa,2006,0
Invasive Meningococcal Disease,Napa,2007,0
Invasive Meningococcal Disease,Napa,2008,0
Invasive Meningococcal Disease,Napa,2009,1
Invasive Meningococcal Disease,Napa,2010,2
Invasive Meningococcal Disease,Napa,2011,0
Invasive Meningococcal Disease,Napa,2012,0
Invasive Meningococcal Disease,Napa,2013,0
Invasive Meningococcal Disease,Napa,2014,0
Invasive Meningococcal Disease,Napa,2015,1
Invasive Meningococcal Disease,Napa,2016,0
Invasive Meningococcal Disease,Napa,2017,1
Invasive Meningococcal Disease,Napa,2018,0
Invasive Meningococcal Disease,Nevada,2001,0
Invasive Meningococcal Disease,Nevada,2002,3
Invasive Meningococcal Disease,Nevada,2003,6
Invasive Meningococcal Disease,Nevada,2004,0
Invasive Meningococcal Disease,Nevada,2005,2
Invasive Meningococcal Disease,Nevada,2006,0
Invasive Meningococcal Disease,Nevada,2007,2
Invasive Meningococcal Disease,Nevada,2008,1
Invasive Meningococcal Disease,Nevada,2009,0
Invasive Meningococcal Disease,Nevada,2010,0
Invasive Meningococcal Disease,Nevada,2011,0
Invasive Meningococcal Disease,Nevada,2012,0
Invasive Meningococcal Disease,Nevada,2013,0
Invasive Meningococcal Disease,Nevada,2014,0
Invasive Meningococcal Disease,Nevada,2015,0
Invasive Meningococcal Disease,Nevada,2016,0
Invasive Meningococcal Disease,Nevada,2017,2
Invasive Meningococcal Disease,Nevada,2018,0
Invasive Meningococcal Disease,Orange,2001,14
Invasive Meningococcal Disease,Orange,2002,10
Invasive Meningococcal Disease,Orange,2003,18
Invasive Meningococcal Disease,Orange,2004,16
Invasive Meningococcal Disease,Orange,2005,7
Invasive Meningococcal Disease,Orange,2006,15
Invasive Meningococcal Disease,Orange,2007,13
Invasive Meningococcal Disease,Orange,2008,6
Invasive Meningococcal Disease,Orange,2009,5
Invasive Meningococcal Disease,Orange,2010,8
Invasive Meningococcal Disease,Orange,2011,10
Invasive Meningococcal Disease,Orange,2012,4
Invasive Meningococcal Disease,Orange,2013,5
Invasive Meningococcal Disease,Orange,2014,3
Invasive Meningococcal Disease,Orange,2015,2
Invasive Meningococcal Disease,Orange,2016,11
Invasive Meningococcal Disease,Orange,2017,1
Invasive Meningococcal Disease,Orange,2018,2
Invasive Meningococcal Disease,Placer,2001,7
Invasive Meningococcal Disease,Placer,2002,1
Invasive Meningococcal Disease,Placer,2003,1
Invasive Meningococcal Disease,Placer,2004,2
Invasive Meningococcal Disease,Placer,2005,0
Invasive Meningococcal Disease,Placer,2006,1
Invasive Meningococcal Disease,Placer,2007,4
Invasive Meningococcal Disease,Placer,2008,1
Invasive Meningococcal Disease,Placer,2009,2
Invasive Meningococcal Disease,Placer,2010,0
Invasive Meningococcal Disease,Placer,2011,1
Invasive Meningococcal Disease,Placer,2012,0
Invasive Meningococcal Disease,Placer,2013,0
Invasive Meningococcal Disease,Placer,2014,0
Invasive Meningococcal Disease,Placer,2015,0
Invasive Meningococcal Disease,Placer,2016,0
Invasive Meningococcal Disease,Placer,2017,3
Invasive Meningococcal Disease,Placer,2018,0
Invasive Meningococcal Disease,Plumas,2001,0
Invasive Meningococcal Disease,Plumas,2002,1
Invasive Meningococcal Disease,Plumas,2003,0
Invasive Meningococcal Disease,Plumas,2004,0
Invasive Meningococcal Disease,Plumas,2005,1
Invasive Meningococcal Disease,Plumas,2006,1
Invasive Meningococcal Disease,Plumas,2007,0
Invasive Meningococcal Disease,Plumas,2008,0
Invasive Meningococcal Disease,Plumas,2009,0
Invasive Meningococcal Disease,Plumas,2010,0
Invasive Meningococcal Disease,Plumas,2011,0
Invasive Meningococcal Disease,Plumas,2012,0
Invasive Meningococcal Disease,Plumas,2013,0
Invasive Meningococcal Disease,Plumas,2014,0
Invasive Meningococcal Disease,Plumas,2015,0
Invasive Meningococcal Disease,Plumas,2016,0
Invasive Meningococcal Disease,Plumas,2017,0
Invasive Meningococcal Disease,Plumas,2018,0
Invasive Meningococcal Disease,Riverside,2001,7
Invasive Meningococcal Disease,Riverside,2002,2
Invasive Meningococcal Disease,Riverside,2003,5
Invasive Meningococcal Disease,Riverside,2004,7
Invasive Meningococcal Disease,Riverside,2005,4
Invasive Meningococcal Disease,Riverside,2006,4
Invasive Meningococcal Disease,Riverside,2007,2
Invasive Meningococcal Disease,Riverside,2008,2
Invasive Meningococcal Disease,Riverside,2009,2
Invasive Meningococcal Disease,Riverside,2010,2
Invasive Meningococcal Disease,Riverside,2011,7
Invasive Meningococcal Disease,Riverside,2012,2
Invasive Meningococcal Disease,Riverside,2013,3
Invasive Meningococcal Disease,Riverside,2014,2
Invasive Meningococcal Disease,Riverside,2015,2
Invasive Meningococcal Disease,Riverside,2016,0
Invasive Meningococcal Disease,Riverside,2017,5
Invasive Meningococcal Disease,Riverside,2018,1
Invasive Meningococcal Disease,Sacramento,2001,16
Invasive Meningococcal Disease,Sacramento,2002,13
Invasive Meningococcal Disease,Sacramento,2003,17
Invasive Meningococcal Disease,Sacramento,2004,6
Invasive Meningococcal Disease,Sacramento,2005,15
Invasive Meningococcal Disease,Sacramento,2006,10
Invasive Meningococcal Disease,Sacramento,2007,4
Invasive Meningococcal Disease,Sacramento,2008,7
Invasive Meningococcal Disease,Sacramento,2009,7
Invasive Meningococcal Disease,Sacramento,2010,7
Invasive Meningococcal Disease,Sacramento,2011,3
Invasive Meningococcal Disease,Sacramento,2012,6
Invasive Meningococcal Disease,Sacramento,2013,4
Invasive Meningococcal Disease,Sacramento,2014,3
Invasive Meningococcal Disease,Sacramento,2015,1
Invasive Meningococcal Disease,Sacramento,2016,7
Invasive Meningococcal Disease,Sacramento,2017,5
Invasive Meningococcal Disease,Sacramento,2018,1
Invasive Meningococcal Disease,San Benito,2001,1
Invasive Meningococcal Disease,San Benito,2002,0
Invasive Meningococcal Disease,San Benito,2003,0
Invasive Meningococcal Disease,San Benito,2004,0
Invasive Meningococcal Disease,San Benito,2005,0
Invasive Meningococcal Disease,San Benito,2006,1
Invasive Meningococcal Disease,San Benito,2007,1
Invasive Meningococcal Disease,San Benito,2008,0
Invasive Meningococcal Disease,San Benito,2009,0
Invasive Meningococcal Disease,San Benito,2010,0
Invasive Meningococcal Disease,San Benito,2011,0
Invasive Meningococcal Disease,San Benito,2012,0
Invasive Meningococcal Disease,San Benito,2013,0
Invasive Meningococcal Disease,San Benito,2014,0
Invasive Meningococcal Disease,San Benito,2015,0
Invasive Meningococcal Disease,San Benito,2016,0
Invasive Meningococcal Disease,San Benito,2017,0
Invasive Meningococcal Disease,San Benito,2018,0
Invasive Meningococcal Disease,San Bernardino,2001,8
Invasive Meningococcal Disease,San Bernardino,2002,9
Invasive Meningococcal Disease,San Bernardino,2003,11
Invasive Meningococcal Disease,San Bernardino,2004,11
Invasive Meningococcal Disease,San Bernardino,2005,7
Invasive Meningococcal Disease,San Bernardino,2006,7
Invasive Meningococcal Disease,San Bernardino,2007,6
Invasive Meningococcal Disease,San Bernardino,2008,3
Invasive Meningococcal Disease,San Bernardino,2009,4
Invasive Meningococcal Disease,San Bernardino,2010,4
Invasive Meningococcal Disease,San Bernardino,2011,3
Invasive Meningococcal Disease,San Bernardino,2012,2
Invasive Meningococcal Disease,San Bernardino,2013,9
Invasive Meningococcal Disease,San Bernardino,2014,1
Invasive Meningococcal Disease,San Bernardino,2015,1
Invasive Meningococcal Disease,San Bernardino,2016,1
Invasive Meningococcal Disease,San Bernardino,2017,2
Invasive Meningococcal Disease,San Bernardino,2018,1
Invasive Meningococcal Disease,San Diego,2001,26
Invasive Meningococcal Disease,San Diego,2002,20
Invasive Meningococcal Disease,San Diego,2003,18
Invasive Meningococcal Disease,San Diego,2004,21
Invasive Meningococcal Disease,San Diego,2005,13
Invasive Meningococcal Disease,San Diego,2006,14
Invasive Meningococcal Disease,San Diego,2007,10
Invasive Meningococcal Disease,San Diego,2008,15
Invasive Meningococcal Disease,San Diego,2009,10
Invasive Meningococcal Disease,San Diego,2010,11
Invasive Meningococcal Disease,San Diego,2011,4
Invasive Meningococcal Disease,San Diego,2012,8
Invasive Meningococcal Disease,San Diego,2013,15
Invasive Meningococcal Disease,San Diego,2014,9
Invasive Meningococcal Disease,San Diego,2015,3
Invasive Meningococcal Disease,San Diego,2016,2
Invasive Meningococcal Disease,San Diego,2017,1
Invasive Meningococcal Disease,San Diego,2018,11
Invasive Meningococcal Disease,San Francisco,2001,12
Invasive Meningococcal Disease,San Francisco,2002,20
Invasive Meningococcal Disease,San Francisco,2003,17
Invasive Meningococcal Disease,San Francisco,2004,5
Invasive Meningococcal Disease,San Francisco,2005,8
Invasive Meningococcal Disease,San Francisco,2006,10
Invasive Meningococcal Disease,San Francisco,2007,20
Invasive Meningococcal Disease,San Francisco,2008,17
Invasive Meningococcal Disease,San Francisco,2009,3
Invasive Meningococcal Disease,San Francisco,2010,1
Invasive Meningococcal Disease,San Francisco,2011,8
Invasive Meningococcal Disease,San Francisco,2012,4
Invasive Meningococcal Disease,San Francisco,2013,4
Invasive Meningococcal Disease,San Francisco,2014,2
Invasive Meningococcal Disease,San Francisco,2015,5
Invasive Meningococcal Disease,San Francisco,2016,3
Invasive Meningococcal Disease,San Francisco,2017,1
Invasive Meningococcal Disease,San Francisco,2018,2
Invasive Meningococcal Disease,San Joaquin,2001,8
Invasive Meningococcal Disease,San Joaquin,2002,11
Invasive Meningococcal Disease,San Joaquin,2003,10
Invasive Meningococcal Disease,San Joaquin,2004,8
Invasive Meningococcal Disease,San Joaquin,2005,7
Invasive Meningococcal Disease,San Joaquin,2006,6
Invasive Meningococcal Disease,San Joaquin,2007,5
Invasive Meningococcal Disease,San Joaquin,2008,6
Invasive Meningococcal Disease,San Joaquin,2009,3
Invasive Meningococcal Disease,San Joaquin,2010,2
Invasive Meningococcal Disease,San Joaquin,2011,2
Invasive Meningococcal Disease,San Joaquin,2012,2
Invasive Meningococcal Disease,San Joaquin,2013,1
Invasive Meningococcal Disease,San Joaquin,2014,0
Invasive Meningococcal Disease,San Joaquin,2015,1
Invasive Meningococcal Disease,San Joaquin,2016,1
Invasive Meningococcal Disease,San Joaquin,2017,0
Invasive Meningococcal Disease,San Joaquin,2018,0
Invasive Meningococcal Disease,San Luis Obispo,2001,3
Invasive Meningococcal Disease,San Luis Obispo,2002,0
Invasive Meningococcal Disease,San Luis Obispo,2003,1
Invasive Meningococcal Disease,San Luis Obispo,2004,0
Invasive Meningococcal Disease,San Luis Obispo,2005,2
Invasive Meningococcal Disease,San Luis Obispo,2006,2
Invasive Meningococcal Disease,San Luis Obispo,2007,1
Invasive Meningococcal Disease,San Luis Obispo,2008,1
Invasive Meningococcal Disease,San Luis Obispo,2009,0
Invasive Meningococcal Disease,San Luis Obispo,2010,0
Invasive Meningococcal Disease,San Luis Obispo,2011,0
Invasive Meningococcal Disease,San Luis Obispo,2012,2
Invasive Meningococcal Disease,San Luis Obispo,2013,0
Invasive Meningococcal Disease,San Luis Obispo,2014,0
Invasive Meningococcal Disease,San Luis Obispo,2015,1
Invasive Meningococcal Disease,San Luis Obispo,2016,1
Invasive Meningococcal Disease,San Luis Obispo,2017,2
Invasive Meningococcal Disease,San Luis Obispo,2018,0
Invasive Meningococcal Disease,San Mateo,2001,7
Invasive Meningococcal Disease,San Mateo,2002,6
Invasive Meningococcal Disease,San Mateo,2003,1
Invasive Meningococcal Disease,San Mateo,2004,3
Invasive Meningococcal Disease,San Mateo,2005,2
Invasive Meningococcal Disease,San Mateo,2006,3
Invasive Meningococcal Disease,San Mateo,2007,0
Invasive Meningococcal Disease,San Mateo,2008,8
Invasive Meningococcal Disease,San Mateo,2009,2
Invasive Meningococcal Disease,San Mateo,2010,5
Invasive Meningococcal Disease,San Mateo,2011,1
Invasive Meningococcal Disease,San Mateo,2012,2
Invasive Meningococcal Disease,San Mateo,2013,1
Invasive Meningococcal Disease,San Mateo,2014,1
Invasive Meningococcal Disease,San Mateo,2015,2
Invasive Meningococcal Disease,San Mateo,2016,2
Invasive Meningococcal Disease,San Mateo,2017,2
Invasive Meningococcal Disease,San Mateo,2018,1
Invasive Meningococcal Disease,Santa Barbara,2001,2
Invasive Meningococcal Disease,Santa Barbara,2002,3
Invasive Meningococcal Disease,Santa Barbara,2003,4
Invasive Meningococcal Disease,Santa Barbara,2004,3
Invasive Meningococcal Disease,Santa Barbara,2005,4
Invasive Meningococcal Disease,Santa Barbara,2006,2
Invasive Meningococcal Disease,Santa Barbara,2007,5
